###################################
# scenario: NICv2 - 79
# net: MobileNet v1
# strategy: AR1*
###################################
1,522	13,87	14,435	14,478	14,478	14,913	14,565	15,087	15,783	16,087	16,043	16,522	16,696	16,826	16,565	17,696	17,652	18,348	18	17,87	18,043	18,217	18,739	19,435	19,565	19,13	18,087	18,739	21,565	22,391	23,565	24,174	25,043	25,13	25,304	25,957	26,478	25,87	26,826	28,696	28,696	29,348	29,174	29,174	28,609	26,913	28,391	28,826	29,87	30,174	30,391	30,435	30,696	30,13	30,348	29,957	29,739	30,522	30,565	29,783	29,217	29,957	31,391	30,522	28,565	28,783	29,652	27,565	26,826	29,087	30,565	29,957	30,261	29,435	31	32,609	32,261	31,304	30,304	30,348
1,522	13,826	13,652	14,043	13,739	14,739	14,957	15,304	15,522	14,826	15,652	16,174	16,261	16,739	17,652	18,217	17,696	18,435	19,087	19,696	20,174	20,217	20,565	20,565	21,435	22,391	22,826	21,826	21,87	22,826	22,435	21,913	22,87	25,043	24,696	25,304	24,957	25,609	26,13	26,304	25,478	26,043	25,957	26	26,652	28,565	28,957	27,652	27,957	27,783	27,87	27,87	26,13	26,087	24,696	24,565	26	27,522	29,478	29,696	29,957	29,696	29,174	29,087	30,522	30,739	30,565	30,522	31,696	33,261	34,435	34,696	33,565	33,13	32,13	31	30,87	27,913	28,348	26,913
1,522	13,826	13,783	13,826	14,435	14,478	14,87	14,783	14,739	15,957	17,478	18	17,609	17,174	17,652	17,565	18,348	19,13	20	20,522	21,087	20,957	21,391	22,391	22,87	23,261	24,913	26,957	26,565	24,783	25,304	26,522	25,87	25,609	26,87	28,826	29,174	29,217	28,913	28,478	29,348	29,826	30,087	31	30,913	31,739	32,217	31,304	29,478	29,826	30,609	30,043	29,652	28,609	28,957	29,696	29,696	29,565	30,261	30,826	30,87	30,13	30,435	30	28,391	29,348	30,087	31,609	31,957	31,217	31,783	32,174	30,652	26,783	24,478	24,522	25,522	26,348	25,478	25,478
1,522	13,826	14,13	14,435	14,87	14,957	15,391	15,783	16,435	16,739	16,783	17,348	17,826	18,087	18,348	18,348	18,87	19,174	19,565	20,087	20,261	21,13	21,609	21,739	21,913	22,087	22,348	24,391	23,565	23,826	22,174	23,391	24,565	24,652	25,913	26,174	25,783	26,043	26,261	26,435	27,652	28,261	28,174	28,435	28,478	28,826	28,739	27,87	27,391	26,348	28,261	26,217	25,174	26,043	26,696	28,087	27,696	28,348	30,174	30	29,739	29,87	30,261	30,087	30,13	31,652	30,261	27,478	28	28,261	28,783	28,261	26,652	27,826	25,13	24,217	23,087	23,565	23,565	23,739
1,522	13,87	14,478	14,826	15	15,565	15,348	15,043	15,739	16,783	17	18,217	19,043	18,739	18,826	19,087	18,957	19,13	19,522	19,652	20,652	20,565	20,783	21,217	22	22,957	22,609	23,043	23,435	24,522	24,261	23,13	22,913	24,261	25,087	25	25,217	25,348	23,696	24,783	27,13	28,304	27,522	27,043	27,13	27,174	28,652	26,696	26	25,261	26,043	25,87	25,087	24,783	27,261	27,739	29	29,652	29,304	30,652	29,522	27,783	29,174	30,957	31,913	31,783	32,391	32,217	32,435	33,87	33	32,652	32,783	31,826	31,913	28,696	28,522	27,348	27,304	27,261
1,522	13,87	13,696	13,913	14,435	15,13	15,391	15,478	15,304	15,435	15,696	16,261	16,739	17,87	18,783	18,957	19,13	19,739	20,565	20,565	20,478	21,13	21,435	21,783	22,87	23,696	23,348	24,043	24,87	24,696	24,609	25,13	26,043	26,739	27,391	27,478	26,826	26,478	27,913	27,957	27,522	27,087	27,696	27,652	28,565	29,609	29,522	29,957	29,826	29,609	28,609	28,739	29,217	29,043	30,565	32	29,739	31,565	32,696	33,609	33,957	34,478	34,522	35,13	33,696	33,174	32,217	32,913	33,304	34,087	34	32,957	31,478	30,435	30,391	29,217	28,348	28,478	29,957	29,826
###################################
# scenario: NICv2 - 79
# net: MobileNet v1
# strategy: EWC
